59,871,5
59,190,3
59,324,4
59,730,4
59,692,1
60,830,5
60,59,4
60,629,1
60,326,3
60,578,4
61,12,4
61,196,4
61,907,3
61,43,5
61,301,2
62,272,3
62,710,1
62,306,3
62,369,3
62,836,2
63,27,4
63,571,2
63,973,2
63,900,3
63,600,5
64,907,5
64,189,2
64,991,5
64,118,5
64,655,4
65,84,3
65,939,1
65,529,1
65,321,4
65,921,5
66,888,3
66,170,2
66,7,3
66,29,3
66,734,1
67,973,3
67,719,4
67,721,4
67,431,4
67,250,2
68,92,3
68,883,2
68,852,2
68,804,2
68,370,1
69,111,5
69,149,5
69,383,4
69,696,2
69,540,2
70,803,2
70,717,1
70,34,4
70,721,2
70,806,2
71,653,3
71,281,5
71,197,4
71,664,4
71,133,5
72,397,1
72,639,4
72,168,2
72,29,2
72,615,3
73,687,4
73,116,3
73,74,2
73,39,1
73,857,3
74,436,3
74,412,3
74,206,5
74,163,2
74,394,3
75,504,1
75,434,5
75,313,2
75,835,1
75,404,5
76,1,5
76,624,3
76,642,3
76,653,1
76,493,3
77,28,5
77,862,2
77,302,1
77,881,2
77,792,5
78,182,1
78,807,1
78,133,3
78,849,1
78,700,1
79,813,3
79,445,3
79,839,3
79,190,2
79,71,3
80,388,4
80,281,4
80,285,4
80,992,5
80,564,3
81,455,3
81,286,5
81,605,3
81,551,2
81,921,1
82,536,4
82,902,5
82,240,3
82,767,1
82,532,5
83,839,5
83,854,2
83,989,4
83,249,4
83,497,2
84,231,3
84,613,1
84,337,5
84,148,5
84,179,1
85,457,2
85,148,2
85,233,2
85,974,2
85,647,4
86,781,4
86,512,3
86,313,4
86,274,2
86,590,5
87,887,5
87,292,2
87,810,4
87,837,2
87,641,2
88,226,1
88,188,2
88,443,1
88,118,2
88,376,1
89,635,5
89,16,1
89,75,5
89,895,1
89,674,4
90,613,4
90,234,5
90,566,2
90,905,5
90,910,1
91,760,5
91,153,2
91,444,1
91,737,3
91,695,2
92,408,2
92,161,2
92,157,3
92,587,1
92,85,3
93,73,1
93,537,1
93,824,5
93,497,3
93,553,3
94,305,1
94,418,1
94,449,1
94,204,2
94,326,3
95,258,4
95,610,1
95,543,1
95,94,3
95,71,3
96,638,4
96,869,4
96,184,5
96,605,4
96,622,4
97,949,3
97,646,5
97,784,2
97,672,5
97,392,1
98,291,4
98,836,2
98,700,5
98,846,1
98,61,4
99,655,3
99,732,1
99,400,3
99,915,5
99,894,1
100,296,4
100,807,2
100,931,1
100,546,4
100,724,3
100,426,5
101,567,2
101,23,5
101,412,4
101,993,1
101,259,1
101,968,5
102,377,3
102,613,3
102,816,1
102,329,4
102,658,5
102,596,5
103,288,5
103,431,5
103,386,3
103,15,4
103,257,1
103,55,4
104,593,1
104,122,1
104,740,5
104,776,1
104,73,2
104,992,4
105,145,3
105,78,3
105,851,1
105,28,4
105,970,2
105,970,1
106,101,4
106,208,3
106,190,1
106,140,5
106,550,1
106,201,2
107,523,2
107,878,1
107,712,2
107,725,5
107,10,4
107,286,4
108,493,4
108,791,1
108,609,2
108,513,1
108,5,2
108,692,3
109,742,4
109,38,2
109,643,3
109,886,2
109,979,3
109,245,3
110,744,4
110,134,4
110,316,3
110,784,3
110,395,2
110,537,1
111,719,1
111,499,5
111,209,4
111,338,4
111,892,5
111,891,2
112,127,3
112,631,4
112,451,4
112,411,1
112,576,4
112,339,4
113,948,2
113,43,4
113,535,1
113,112,1
113,442,4
113,970,2
114,333,5
114,1000,2
114,541,2
114,299,3
114,253,1
114,49,2
115,131,4
115,119,2
115,235,5
115,190,3
115,213,4
115,376,1
116,269,3
116,49,2
116,554,5
116,340,2
116,287,5
116,563,1
117,73,5
117,651,4
117,607,4
117,523,4
117,189,5
117,206,3
118,270,1
118,432,4
118,526,2
118,391,1
118,812,2
118,296,3
119,711,2
119,408,1
119,300,3
119,240,4
119,170,4
119,703,3
120,707,3
120,65,3
120,147,2
120,751,5
120,916,5
120,133,1
121,350,4
121,701,4
121,948,1
121,206,2
121,955,2
121,628,1
122,211,4
122,122,2
122,873,3
122,409,3
122,848,3
122,428,5
123,502,4
123,463,2
123,494,5
123,355,5
123,383,2
123,872,5
124,5,5
124,772,5
124,461,4
124,625,4
124,990,4
124,974,2
125,897,5
125,999,2
125,196,2
125,463,2
125,609,3
125,322,3
126,72,4
126,78,1
126,998,5
126,629,5
126,74,1
126,108,5
127,542,5
127,959,2
127,530,1
127,281,5
127,195,3
127,309,3
128,134,3
128,736,1
128,799,1
128,475,2
128,374,3
128,370,3
129,932,4
129,311,1
129,478,3
129,192,4
129,894,4
129,146,5
130,674,3
130,552,4
130,770,4
130,357,1
130,854,3
130,379,1
131,761,3
131,370,4
131,933,4
131,812,5
131,221,3
131,575,5
132,490,2
132,843,5
132,104,5
132,919,1
132,498,2
132,859,4
133,742,5
133,176,1
133,205,3
133,209,2
133,165,5
133,158,1
134,501,3
134,172,2
134,393,4
134,350,5
134,308,3
134,963,1
135,395,5
135,750,5
135,843,2
135,645,5
135,655,3
135,891,4
136,786,3
136,84,5
136,540,4
136,323,3
136,704,5
136,326,1
137,904,1
137,39,1
137,269,2
137,19,2
137,632,3
137,614,3
138,99,2
138,762,2
138,48,4
138,49,4
138,290,3
138,513,4
139,396,1
139,583,3
139,954,5
139,430,2
139,825,4
139,976,2
140,321,5
140,779,2
140,567,4
140,5,5
140,235,4
140,777,4
141,261,3
141,196,1
141,100,5
141,519,1
141,606,4
141,28,4
142,599,4
142,346,1
142,784,4
142,130,3
142,743,2
142,296,5
143,346,4
143,206,1
143,84,1
143,513,4
143,505,3
143,709,4
144,135,5
144,747,3
144,27,4
144,509,3
144,337,5
144,311,4
145,153,4
145,55,2
145,116,2
145,147,2
145,257,1
145,799,1
146,872,2
146,854,4
146,172,1
146,876,1
146,941,3
146,825,3
147,377,5
147,284,3
147,868,3
147,863,2
147,484,5
147,99,1
148,539,1
148,916,5
148,732,5
148,440,2
148,1,3
148,786,5
149,400,4
149,218,2
149,39,4
149,975,4
149,362,1
149,909,5
150,807,3
150,14,4
150,203,2
150,858,5
150,102,2
150,927,3
151,596,5
151,868,1
151,85,2
151,699,2
151,884,5
151,77,3
152,518,1
152,873,5
152,54,1
152,375,1
152,834,2
152,668,2
153,542,3
153,876,5
153,605,3
153,235,5
153,569,2
153,178,3
154,226,2
154,933,5
154,942,2
154,440,5
154,881,4
154,758,5
155,511,1
155,506,1
155,108,5
155,300,4
155,733,5
155,601,5
156,527,1
156,855,2
156,21,4
156,331,3
156,550,4
156,577,5
157,828,3
157,19,4
157,138,2
157,796,2
157,659,4
157,597,1
158,919,1
158,877,5
158,443,5
158,591,5
158,247,1
158,254,4
159,964,3
159,928,5
159,991,5
159,518,4
159,295,1
159,580,4
160,152,2
160,687,5
160,415,4
160,305,1
160,600,4
160,28,3
161,463,3
161,967,5
161,512,5
161,79,4
161,312,3
161,219,3
162,319,5
162,735,4
162,407,1
162,524,5
162,235,5
162,524,1
163,62,3
163,792,1
163,679,5
163,469,3
163,649,2
163,115,1
164,156,2
164,151,1
164,377,1
164,376,5
164,423,4
164,850,1
165,608,4
165,713,2
165,990,3
165,908,4
165,880,1
165,118,2
166,291,3
166,678,2
166,106,4
166,644,3
166,75,4
166,690,5
167,622,3
167,6,5
167,846,4
167,924,1
167,26,2
167,552,2
168,406,1
168,307,4
168,14,2
168,879,4
168,832,2
168,813,1
169,632,4
169,586,4
169,441,2
169,810,3
169,660,4
169,919,2
170,565,5
170,508,1
170,48,3
170,315,3
170,205,3
170,662,2
171,608,4
171,103,5
171,867,4
171,890,4
171,401,3
171,854,2
172,172,1
172,249,5
172,507,2
172,143,4
172,25,4
172,937,1
173,123,1
173,727,5
173,435,2
173,253,1
173,176,5
173,386,5
174,291,2
174,201,5
174,906,4
174,941,3
174,658,1
174,356,4
175,83,2
175,193,5
175,418,4
175,880,4
175,831,1
175,791,5
175,316,1
176,807,1
176,230,1
176,289,3
176,728,2
176,991,5
176,143,5
176,881,4
177,721,2
177,326,2
177,959,5
177,586,1
177,218,5
177,137,1
177,197,5
178,871,4
178,332,2
178,859,2
178,155,4
178,978,3
178,197,1
178,378,1
179,55,3
179,448,3
179,845,5
179,683,5
179,366,5
179,608,3
179,962,3
180,688,5
180,251,2
180,15,2
180,579,4
180,358,2
180,334,4
180,112,2
181,12,4
181,527,2
181,214,3
181,609,2
181,636,3
181,22,5
181,436,2
182,330,2
182,285,5
182,990,1
182,846,5
182,537,5
182,357,1
182,537,1
183,528,2
183,991,3
183,946,1
183,73,4
183,766,5
183,235,2
183,551,1
184,986,2
184,712,4
184,875,5
184,197,1
184,524,3
184,715,3
184,850,1
185,18,4
185,12,2
185,498,1
185,943,4
185,632,4
185,794,5
185,615,5
186,47,3
186,859,1
186,508,4
186,893,4
186,937,3
186,619,5
186,594,1
187,792,5
187,538,4
187,58,3
187,152,4
187,882,5
187,965,2
187,224,3
188,534,4
188,862,2
188,827,2
188,867,1
188,293,1
188,837,2
188,543,5
189,165,2
189,375,3
189,770,4
189,689,1
189,461,1
189,682,1
189,321,5
190,619,1
190,304,2
190,372,1
190,497,5
190,864,2
190,387,4
190,553,2
191,814,3
191,71,1
191,174,2
191,212,2
191,917,5
191,476,5
191,296,4
192,548,2
192,837,3
192,170,4
192,38,1
192,53,3
192,331,3
192,669,3
193,458,3
193,994,4
193,2,4
193,522,2
193,989,3
193,163,1
193,139,2
194,980,2
194,563,3
194,26,5
194,455,2
194,979,5
194,582,5
194,653,5
195,191,2
195,919,5
195,311,4
195,53,2
195,244,1
195,27,2
195,496,1
196,804,5
196,291,4
196,278,4
196,282,2
196,82,4
196,83,1
196,143,3
197,743,2
197,504,1
197,356,4
197,666,1
197,594,2
197,379,2
197,43,4
198,622,3
198,899,2
198,269,2
198,745,5
198,762,2
198,844,3
198,983,4
199,635,5
199,388,1
199,883,3
199,371,1
199,243,2
199,790,1
199,839,1
200,569,5
200,818,5
200,262,2
200,758,2
200,556,1
200,202,1
200,725,1
201,603,5
201,155,1
201,409,5
201,213,4
201,79,5
201,869,1
201,350,1
202,706,1
202,181,4
202,158,1
202,403,5
202,83,5
202,267,4
202,67,5
203,753,5
203,189,2
203,719,2
203,298,1
203,711,3
203,276,2
203,526,3
204,139,2
204,441,2
204,312,3
204,332,4
204,850,4
204,796,1
204,926,1
205,788,3
205,412,1
205,194,3
205,983,1
205,257,4
205,742,1
205,733,5
206,39,4
206,198,5
206,770,5
206,986,5
206,197,5
206,794,1
206,4,1
207,164,3
207,100,3
207,634,5
207,455,5
207,591,3
207,71,2
207,527,2
208,59,2
208,678,5
208,661,2
208,756,2
208,974,5
208,848,5
208,98,1
209,335,4
209,370,2
209,90,1
209,397,4
209,100,2
209,608,5
209,90,1
210,134,2
210,683,4
210,924,1
210,136,4
210,136,3
210,700,4
210,5,1
211,225,1
211,597,3
211,705,4
211,75,2
211,76,2
211,362,1
211,746,2
212,386,3
212,985,1
212,397,2
212,564,4
212,225,5
212,710,4
212,688,1
213,780,5
213,834,3
213,834,3
213,81,4
213,607,3
213,857,5
213,296,5
214,807,2
214,927,5
214,198,3
214,29,1
214,709,5
214,792,4
214,420,4
215,892,3
215,410,4
215,656,1
215,73,3
215,352,5
215,944,2
215,917,5
216,552,1
216,592,2
216,580,2
216,581,3
216,399,5
216,995,1
216,871,4
217,115,2
217,155,2
217,189,5
217,157,2
217,798,3
217,144,1
217,105,4
218,39,3
218,152,1
218,826,3
218,730,3
218,577,3
218,253,4
218,588,4
219,494,1
219,217,1
219,999,2
219,117,5
219,498,4
219,686,3
219,649,3
220,708,4
220,4,5
220,386,1
220,193,1
220,164,1
220,895,4
220,16,4
221,384,1
221,154,2
221,37,1
221,441,1
221,480,5
221,147,1
221,736,1
222,51,1
222,30,1
222,330,2
222,737,1
222,124,2
222,251,4
222,106,1
223,451,2
223,947,5
223,840,1
223,71,5
223,346,2
223,678,2
223,253,4
224,602,1
224,708,1
224,240,1
224,798,1
224,411,3
224,204,3
224,717,2
225,90,4
225,727,2
225,933,1
225,20,5
225,695,4
225,955,2
225,922,2
225,831,1
226,16,1
226,961,5
226,244,5
226,72,4
226,752,5
226,351,2
226,207,4
226,403,4
227,495,1
227,377,1
227,301,5
227,504,2
227,264,1
227,351,1
227,853,3
227,153,2
228,68,4
228,691,3
228,562,1
228,333,3
228,793,5
228,980,1
228,388,1
228,904,2
229,990,4
229,666,1
229,445,1
229,554,1
229,384,5
229,290,5
229,883,4
229,72,3
230,155,3
230,354,1
230,908,4
230,172,3
230,326,5
230,226,3
230,419,2
230,377,5
231,811,3
231,697,5
231,931,5
231,721,2
231,945,4
231,79,2
231,721,5
231,275,4
232,558,5
232,967,5
232,418,5
232,740,4
232,924,3
232,41,1
232,440,5
232,619,4
233,126,2
233,555,5
233,1,5
233,729,3
233,676,3
233,357,5
233,608,2
233,34,5
234,446,5
234,612,3
234,256,4
234,82,3
234,230,4
234,572,4
234,745,3
234,522,5
235,501,1
235,36,3
235,831,1
235,482,4
235,174,3
235,384,4
235,129,5
235,785,4
236,464,4
236,301,2
236,982,4
236,279,3
236,116,3
236,583,4
236,724,4
236,773,4
237,621,4
237,641,3
237,24,1
237,335,5
237,189,4
237,597,2
237,273,1
237,957,2
238,581,5
238,80,5
238,182,3
238,842,3
238,91,2
238,130,3
238,47,1
238,815,2
239,264,4
239,805,1
239,366,1
239,613,3
239,153,4
239,402,1
239,754,5
239,54,1
240,185,2
240,393,4
240,342,1
240,348,4
240,955,3
240,482,1
240,109,2
240,44,2
241,514,1
241,383,3
241,826,1
241,371,3
241,964,5
241,224,5
241,568,1
241,980,1
242,427,3
242,692,1
242,976,1
242,337,3
242,713,3
242,296,1
242,713,5
242,267,5
243,236,5
243,388,4
243,805,1
243,417,5
243,17,2
243,808,2
243,808,4
243,622,5
244,814,1
244,297,5
244,998,2
244,450,1
244,723,2
244,39,4
244,9,4
244,407,2
245,793,2
245,974,1
245,639,4
245,575,4
245,490,5
245,760,3
245,732,5
245,677,2
246,58,1
246,506,3
246,353,1
246,825,3
246,112,4
246,658,4
246,687,5
246,455,1
247,17,5
247,674,5
247,351,4
247,203,3
247,871,1
247,351,4
247,68,2
247,729,4
248,165,2
248,955,5
248,890,4
248,731,4
248,427,3
248,508,1
248,408,2
248,672,3
249,426,4
249,880,4
249,647,2
249,960,5
249,744,4
249,561,3
249,586,5
249,583,3
250,785,1
250,230,1
250,490,3
250,467,4
250,546,2
250,520,4
250,500,3
250,50,3
251,700,2
251,587,1
251,173,5
251,819,2
251,819,5
251,379,4
251,904,4
251,840,4
251,805,1
252,727,5
252,437,1
252,502,5
252,834,2
252,627,2
252,892,1
252,8,5
252,393,2
252,368,4
253,13,5
253,339,2
253,216,5
253,351,2
253,559,2
253,728,3
253,190,2
253,759,1
253,50,3
254,864,1
254,547,2
254,437,4
254,304,3
254,352,4
254,908,4
254,618,5
254,440,1
254,179,3
255,996,1
255,375,4
255,313,5
255,182,1
255,85,1
255,922,1
255,558,5
255,782,4
255,496,1
256,153,1
256,684,2
256,477,2
256,715,2
256,36,3
256,916,2
256,863,3
256,944,2
256,753,5
257,723,1
257,171,5
257,154,4
257,701,2
257,222,4
257,580,3
257,948,5
257,747,4
257,898,2
258,821,3
258,820,2
258,359,3
258,347,4
258,800,1
258,600,1
258,486,5
258,951,4
258,276,1
259,175,2
259,332,4
259,713,1
259,818,4
259,788,3
259,387,5
259,670,4
259,567,1
259,487,5
260,348,4
260,579,1
260,547,2
260,543,2
260,822,5
260,826,2
260,523,1
260,888,5
260,912,1
261,742,4
261,681,5
261,921,1
261,101,5
261,765,5
261,604,1
261,206,4
261,27,4
261,151,5
261,328,1
262,921,5
262,55,3
262,161,1
262,461,1
262,89,1
262,760,5
262,928,4
262,623,5
262,934,4
262,710,1
263,433,4
263,721,1
263,912,2
263,162,4
263,298,3
263,802,1
263,235,3
263,572,4
263,316,2
263,488,2
264,970,4
264,27,4
264,932,4
264,260,2
264,2,1
264,993,2
264,97,2
264,71,3
264,456,2
264,3,3
265,199,1
265,74,4
265,373,1
265,151,3
265,9,1
265,434,3
265,721,5
265,553,3
265,828,2
265,506,5
266,43,4
266,114,5
266,287,3
266,869,4
266,325,2
266,262,1
266,480,5
266,969,3
266,887,1
266,511,1
267,381,3
267,388,2
267,368,2
267,986,2
267,731,3
267,973,3
267,127,2
267,294,2
267,833,1
267,346,4
268,611,2
268,357,5
268,963,4
268,542,1
268,529,5
268,105,5
268,310,4
268,776,4
268,874,5
268,133,4
269,670,5
269,603,1
269,134,1
269,732,3
269,302,5
269,957,3
269,231,1
269,891,2
269,668,4
269,848,2
270,32,2
270,171,3
270,974,5
270,695,5
270,479,2
270,575,4
270,719,4
270,568,2
270,660,4
270,780,3
271,686,3
271,833,4
271,397,3
271,387,4
271,66,1
271,959,3
271,145,1
271,32,5
271,664,5
271,485,4
271,294,5
272,526,5
272,370,2
272,406,4
272,174,3
272,367,3
272,340,4
272,484,3
272,334,1
272,278,5
272,575,1
272,230,3
273,910,2
273,639,4
273,847,4
273,564,5
273,152,1
273,946,2
273,159,1
273,416,2
273,427,5
273,667,2
273,174,5
274,755,3
274,253,2
274,139,4
274,317,1
274,812,5
274,198,2
274,373,1
274,482,3
274,505,4
274,697,3
274,898,5
275,540,4
275,298,3
275,106,2
275,28,4
275,85,4
275,27,1
275,567,2
275,175,2
275,114,1
275,427,2
275,492,1
276,90,5
276,581,5
276,364,3
276,729,2
276,159,2
276,18,1
276,44,4
276,744,5
276,140,3
276,653,1
276,678,5
277,364,2
277,951,4
277,742,5
277,374,3
277,914,1
277,419,5
277,24,1
277,261,3
277,802,1
277,82,2
277,515,3
278,82,2
278,877,5
278,459,5
278,74,1
278,777,4
278,125,3
278,384,5
278,431,2
278,805,5
278,515,1
278,313,5
279,620,2
279,208,4
279,67,1
279,705,1
279,4,3
279,664,1
279,450,2
279,882,5
279,350,1
279,47,1
279,693,2
280,974,4
280,615,5
280,237,3
280,800,2
280,843,1
280,423,1
280,189,4
280,365,5
280,111,1
280,383,5
280,512,4
281,476,4
281,668,2
281,727,2
281,65,1
281,494,5
281,290,5
281,935,1
281,316,3
281,514,5
281,249,1
281,296,3
281,486,3
282,575,5
282,41,2
282,598,3
282,706,4
282,941,5
282,612,1
282,388,3
282,716,5
282,9,5
282,708,1
282,489,2
282,841,5
283,674,4
283,235,3
283,722,3
283,263,4
283,207,2
283,750,2
283,23,2
283,827,5
283,962,1
283,464,5
283,382,1
283,899,2
284,487,2
284,392,1
284,330,1
284,25,3
284,850,2
284,519,1
284,870,4
284,393,4
284,245,3
284,121,2
284,81,5
284,348,2
285,195,2
285,608,5
285,824,3
285,478,4
285,922,1
285,533,3
285,224,1
285,12,4
285,699,1
285,630,3
285,903,3
285,534,1
286,246,1
286,24,2
286,128,2
286,277,3
286,492,1
286,981,5
286,323,2
286,491,1
286,268,2
286,833,2
286,644,2
286,646,1
287,744,5
287,955,1
287,552,2
287,464,2
287,680,1
287,927,2
287,570,1
287,48,4
287,808,1
287,246,2
287,677,1
287,599,4
288,912,5
288,240,2
288,25,1
288,485,5
288,410,2
288,40,5
288,918,2
288,654,4
288,528,1
288,754,5
288,243,4
288,660,3
289,359,5
289,215,1
289,810,4
289,793,3
289,391,3
289,933,5
289,264,3
289,70,2
289,305,1
289,132,2
289,542,3
289,103,4
290,126,4
290,999,4
290,43,2
290,75,1
290,26,2
290,524,5
290,959,4
290,346,3
290,362,4
290,560,1
290,469,1
290,440,3
291,751,4
291,984,1
291,719,4
291,413,2
291,260,5
291,84,1
291,793,4
291,851,3
291,18,5
291,553,4
291,115,2
291,20,3
291,825,2
292,720,3
292,963,3
292,899,5
292,567,2
292,898,3
292,56,5
292,117,1
292,508,1
292,969,3
292,377,3
292,41,3
292,772,5
292,599,3
293,708,1
293,519,3
293,587,3
293,700,1
293,535,4
293,33,2
293,101,3
293,24,2
293,292,2
293,264,3
293,839,1
293,15,4
293,113,3
294,331,5
294,118,1
294,303,3
294,549,3
294,192,1
294,989,3
294,461,5
294,937,3
294,975,4
294,514,4
294,908,2
294,357,5
294,243,5
295,454,2
295,91,2
295,376,1
295,432,2
295,679,5
295,317,5
295,17,2
295,986,2
295,867,5
295,870,2
295,639,4
295,924,1
295,308,5
296,289,4
296,688,2
296,862,2
296,884,2
296,935,3
296,482,1
296,722,1
296,535,5
296,229,4
296,496,5
296,654,4
296,781,5
296,191,2
297,829,5
297,911,5
297,114,4
297,151,5
297,790,4
297,681,3
297,332,2
297,768,4
297,803,1
297,137,3
297,125,2
297,740,5
297,67,4
298,208,5
298,477,3
298,816,4
298,663,3
298,814,5
298,719,4
298,14,4
298,52,4
298,587,5
298,269,1
298,151,5
298,153,3
298,314,1
299,404,4
299,79,1
299,442,2
299,618,1
299,612,5
299,250,4
299,766,1
299,626,4
299,352,1
299,486,3
299,809,4
299,627,1
299,279,3
300,93,5
300,409,2
300,982,2
300,256,4
300,683,3
300,158,5
300,775,2
300,720,2
300,350,3
300,985,1
300,970,4
300,213,2
300,63,1
301,655,4
301,83,5
301,152,3
301,418,5
301,386,1
301,603,3
301,146,1
301,116,3
301,9,4
301,686,3
301,434,4
301,806,2
301,388,5
301,870,4
302,258,4
302,171,5
302,10,1
302,804,5
302,231,2
302,369,4
302,966,4
302,262,5
302,27,5
302,242,5
302,740,1
302,936,4
302,956,3
302,883,5
303,514,1
303,761,2
303,230,3
303,468,4
303,928,5
303,783,1
303,5,4
303,474,2
303,474,4
303,813,4
303,503,2
303,651,2
303,982,1
303,386,1
304,774,4
304,396,4
304,879,2
304,762,1
304,940,3
304,392,4
304,165,1
304,989,5
304,956,1
304,650,1
304,301,2
304,267,1
304,227,3
304,327,5
305,443,4
305,129,4
305,635,2
305,955,5
305,719,2
305,187,1
305,803,1
305,956,1
305,489,5
305,443,5
305,651,2
305,568,5
305,783,2
305,436,3
306,568,1
306,574,1
306,345,2
306,699,4
306,763,1
306,447,5
306,999,5
306,316,3
306,616,2
306,799,4
306,248,5
306,550,5
306,87,2
306,264,2
307,323,2
307,820,2
307,510,4
307,190,1
307,112,2
307,515,3
307,328,5
307,769,1
307,659,5
307,409,3
307,591,5
307,480,1
307,177,5
307,675,3
308,288,3
308,994,2
308,773,4
308,757,1
308,816,3
308,887,3
308,310,5
308,596,3
308,168,2
308,816,5
308,116,3
308,975,3
308,641,1
308,32,5
309,469,4
309,975,2
309,148,4
309,351,3
309,55,4
309,805,3
309,431,2
309,962,1
309,833,3
309,506,3
309,757,5
309,716,4
309,16,3
309,285,2
310,908,4
310,754,5
310,83,1
310,475,5
310,526,3
310,620,1
310,38,4
310,390,3
310,138,4
310,228,3
310,346,1
310,565,2
310,425,5
310,315,1
311,234,1
311,142,1
311,546,3
311,259,2
311,308,5
311,400,2
311,590,2
311,391,1
311,666,3
311,695,2
311,471,1
311,178,4
311,969,2
311,298,3
311,828,3
312,913,4
312,127,1
312,895,3
312,755,5
312,778,5
312,579,3
312,754,2
312,414,4
312,419,2
312,332,4
312,805,5
312,866,4
312,413,1
312,216,5
312,143,3
313,668,5
313,248,1
313,29,4
313,709,5
313,61,1
313,700,2
313,539,2
313,146,4
313,820,2
313,734,2
313,505,3
313,91,4
313,74,2
313,312,1
313,187,3
314,402,2
314,661,4
314,732,4
314,12,5
314,78,4
314,851,4
314,375,2
314,352,2
314,874,3
314,475,4
314,2,2
314,604,3
314,862,1
314,812,1
314,958,2
315,2,2
315,447,2
315,761,4
315,936,2
315,877,2
315,593,4
315,152,4
315,161,2
315,269,1
315,247,4
315,234,4
315,134,3
315,126,1
315,246,4
315,675,2
316,307,3
316,494,2
316,175,5
316,622,1
316,327,2
316,410,4
316,959,1
316,665,5
316,721,5
316,436,2
316,173,1
316,736,3
316,149,3
316,23,1
316,341,3
317,291,2
317,615,2
317,141,3
317,709,2
317,328,4
317,252,4
317,883,5
317,261,2
317,48,1
317,569,2
317,965,1
317,981,3
317,246,3
317,280,1
317,325,5
318,600,5
318,731,4
318,107,1
318,263,1
318,353,1
318,354,3
318,174,1
318,805,2
318,482,4
318,448,5
318,873,3
318,240,2
318,503,4
318,755,3
318,339,2
319,18,3
319,476,4
319,162,3
319,903,5
319,453,2
319,799,5
319,790,1
319,154,4
319,921,1
319,268,1
319,279,2
319,497,2
319,486,3
319,402,2
319,321,3
