12,984,2
12,464,2
12,170,4
12,572,2
12,549,2
12,820,1
12,363,5
12,821,5
12,43,5
12,113,3
12,721,3
12,579,4
12,498,4
12,573,5
12,825,4
12,479,5
12,235,5
12,243,3
12,853,1
12,333,4
12,792,5
13,137,3
13,233,2
13,416,1
13,521,4
13,231,2
13,254,2
13,784,5
13,516,2
13,291,2
13,559,2
13,131,2
13,298,2
13,310,2
14,27,2
14,253,4
14,623,3
14,489,2
14,999,1
14,849,5
14,527,4
14,739,1
14,255,1
14,69,1
14,618,1
14,795,1
15,142,5
15,82,5
15,633,4
15,763,1
15,349,5
15,497,4
15,451,1
15,589,2
15,10,4
15,611,3
15,269,1
15,392,3
15,846,2
15,186,2
15,692,4
15,684,2
15,422,5
15,207,2
15,549,1
15,818,5
15,199,4
15,105,4
15,156,3
15,83,2
15,444,2
15,988,1
15,212,4
15,757,1
15,383,1
15,606,4
15,376,5
15,468,3
16,672,5
16,109,4
16,652,3
16,453,1
16,785,1
16,838,5
16,517,2
16,201,4
16,115,2
16,670,4
16,458,3
16,722,1
16,149,5
16,697,3
17,656,4
17,644,1
17,850,5
17,944,2
17,106,1
17,921,3
17,695,5
17,994,1
17,579,3
17,206,5
17,700,4
17,965,2
17,529,2
17,651,5
17,995,2
17,374,3
17,745,2
17,665,3
17,152,1
17,539,5
17,593,2
17,230,1
17,314,5
17,838,4
17,634,4
17,297,2
17,316,2
17,347,5
18,432,4
18,155,3
18,89,5
18,10,4
18,179,5
18,682,2
18,873,4
18,921,5
18,502,4
18,427,4
18,663,1
18,431,2
18,844,3
18,979,3
18,274,1
18,175,3
18,876,5
18,631,3
18,321,2
18,823,3
18,170,4
18,872,3
18,8,1
18,511,4
18,293,5
18,646,3
18,364,2
18,969,3
18,678,4
18,547,4
18,901,3
18,151,2
18,885,1
18,395,1
18,953,2
18,408,3
19,96,5
19,448,1
19,511,3
19,556,1
19,748,5
19,412,5
19,546,1
19,810,5
20,892,4
20,400,5
20,285,5
20,578,5
20,326,3
20,400,4
21,62,3
21,666,5
21,402,5
21,973,1
21,140,4
21,10,4
21,561,4
21,332,3
21,246,5
21,752,1
21,590,5
21,672,2
21,233,4
21,801,2
21,776,2
21,882,5
21,243,5
21,879,1
21,467,5
21,931,5
21,930,5
21,505,3
21,626,2
21,376,3
21,210,4
21,467,1
21,24,1
21,133,1
22,107,1
22,647,4
22,687,3
22,699,3
22,321,2
22,629,2
22,934,5
22,113,4
22,702,4
22,664,3
22,428,3
22,199,5
22,115,2
22,751,2
22,9,3
22,255,2
22,810,2
22,610,3
22,126,1
22,923,1
22,463,1
22,880,4
22,249,2
22,714,4
22,403,4
22,119,3
22,999,5
22,758,5
22,385,1
22,746,4
22,968,4
23,836,3
23,951,2
23,641,3
23,976,5
23,530,2
23,5,2
23,359,4
23,615,4
23,182,2
23,274,3
23,429,2
23,914,3
23,92,4
23,646,4
23,554,2
23,110,3
23,471,4
23,429,1
23,494,4
23,315,1
23,699,3
23,657,1
23,294,3
23,830,1
23,561,4
23,44,4
23,997,5
23,275,2
23,317,1
24,867,2
24,525,2
24,700,4
24,648,1
24,411,1
24,589,5
24,586,5
24,103,1
24,286,5
24,11,3
24,100,2
24,563,3
24,493,3
24,594,4
24,243,5
24,831,3
24,179,1
24,299,4
24,319,1
24,175,5
24,780,1
24,809,5
24,490,2
24,890,1
24,829,4
24,870,1
24,817,1
24,859,2
24,353,4
24,158,4
24,317,3
24,471,2
24,51,2
24,654,4
24,855,5
24,508,4
24,655,5
24,764,1
25,958,5
25,24,1
25,488,4
25,787,3
25,90,2
25,404,5
25,356,4
25,517,5
25,746,1
25,358,3
25,890,3
25,786,5
25,75,4
25,128,3
25,131,4
25,318,1
25,979,3
25,549,1
25,826,1
25,587,4
25,359,1
25,973,5
25,316,1
25,569,1
25,508,4
25,287,3
25,697,3
25,385,3
25,724,4
25,431,5
25,964,1
25,852,4
25,460,5
25,55,4
25,75,3
25,217,1
25,619,4
25,213,1
25,174,2
25,599,5
25,805,5
25,235,3
25,395,5
25,891,3
25,623,2
25,171,5
25,988,1
26,930,2
26,98,3
26,1,4
26,95,4
26,944,3
26,9,4
26,533,3
26,378,5
26,65,4
27,688,4
27,902,4
27,16,4
27,979,5
27,119,5
27,343,2
27,221,1
27,437,1
28,277,1
28,361,3
28,234,5
28,347,3
28,868,1
28,245,1
28,307,4
28,800,2
28,931,5
28,859,1
28,247,5
28,580,5
28,625,1
28,572,4
28,174,3
28,945,3
28,610,2
28,868,2
28,975,4
28,821,5
28,435,4
28,199,1
28,217,4
28,308,3
28,925,2
28,58,4
28,108,2
28,889,5
28,974,2
29,900,3
29,952,1
29,842,3
29,53,4
29,858,3
29,803,2
29,463,1
29,415,1
29,552,4
29,337,4
29,859,2
29,783,3
29,228,3
29,60,2
29,913,5
29,987,5
29,238,3
29,292,2
29,194,3
29,78,2
29,2,3
29,315,3
29,197,1
29,850,5
29,569,2
29,625,2
29,156,2
29,594,3
30,596,2
30,683,5
30,149,5
30,125,2
30,962,2
30,751,5
30,114,4
30,136,1
30,701,5
30,935,4
30,655,2
30,744,2
30,544,2
30,413,2
30,482,2
30,880,4
30,622,1
30,526,1
30,495,2
30,915,3
30,629,2
30,518,2
30,453,5
30,700,1
30,498,5
30,806,4
30,287,3
30,653,1
31,228,1
31,820,2
31,66,5
31,806,5
31,76,2
31,650,1
31,150,4
31,238,3
32,846,5
32,373,3
32,327,1
32,141,1
32,242,5
32,846,3
32,472,1
32,211,4
32,556,2
32,969,4
32,623,5
32,514,3
32,597,3
32,752,1
32,387,3
32,683,2
32,976,4
32,283,2
33,549,4
33,816,4
33,995,2
33,115,1
33,159,2
33,842,2
33,383,2
33,581,2
33,87,4
33,728,1
33,253,3
33,629,5
33,332,2
33,296,5
33,799,2
33,550,5
33,245,2
33,567,5
33,720,3
33,564,3
33,23,4
33,828,1
33,784,4
33,337,3
33,447,5
33,24,5
33,754,2
33,83,4
34,673,5
34,974,2
34,876,2
34,529,5
34,192,5
34,575,5
34,810,4
34,254,5
34,465,1
34,307,3
34,200,5
34,142,1
34,543,4
34,169,5
34,283,3
34,351,5
34,468,2
34,882,3
34,105,3
34,839,1
34,232,4
34,476,4
34,741,5
34,526,4
34,312,4
34,536,3
34,343,3
34,777,5
34,576,5
34,718,3
34,417,3
34,414,4
34,612,2
34,388,5
34,31,1
34,771,4
34,789,5
34,520,4
34,859,1
34,514,5
34,582,3
34,194,5
34,247,3
34,225,3
34,981,3
34,317,1
34,728,5
35,579,1
35,247,3
35,583,4
35,686,2
35,489,4
35,450,4
35,10,5
35,40,5
35,34,2
35,504,3
35,681,4
35,166,3
35,593,1
35,111,2
35,937,1
35,283,1
35,213,2
35,79,1
35,722,2
35,40,1
35,472,4
35,626,3
35,359,3
35,82,3
35,715,3
35,73,3
35,684,4
35,142,3
35,436,4
35,1,3
35,934,4
35,351,1
35,821,1
35,213,3
35,9,4
35,738,1
35,718,2
35,69,1
35,35,1
35,117,4
35,564,5
35,44,1
35,343,5
35,832,5
35,30,1
35,578,3
35,285,5
35,44,3
35,405,4
35,550,1
36,278,3
36,685,5
36,371,5
36,773,3
36,7,2
36,51,1
36,327,4
36,252,2
36,646,5
36,780,5
36,457,2
36,48,1
36,258,5
36,943,4
36,64,2
36,291,5
36,802,2
36,684,3
36,520,5
36,285,5
36,480,3
36,494,5
36,784,3
36,468,5
36,108,1
36,515,3
36,500,1
37,387,5
37,708,1
37,487,4
37,655,2
37,434,4
37,233,1
37,496,4
37,920,4
37,948,4
37,497,5
37,502,5
37,496,5
37,244,3
37,429,1
37,960,3
37,267,4
37,503,1
37,239,2
37,648,3
37,358,2
38,909,1
38,915,1
38,679,4
38,286,3
38,1,1
38,15,5
38,875,2
38,698,5
38,4,2
38,992,3
38,108,5
38,836,5
38,880,5
38,460,1
38,585,2
38,60,4
38,350,4
38,238,3
38,695,2
38,315,2
38,765,3
38,647,5
38,983,4
38,920,3
38,620,3
38,198,5
38,812,3
38,205,3
38,139,2
38,893,4
38,784,2
38,865,2
38,602,3
38,651,2
38,216,5
38,121,4
38,351,4
38,567,3
38,212,3
38,92,3
38,638,2
38,21,1
38,147,1
38,940,1
38,753,1
38,855,2
38,605,4
38,704,1
38,96,5
39,584,1
39,330,5
39,517,1
39,483,1
39,94,5
39,201,2
39,202,2
40,705,3
40,542,2
40,101,1
40,860,3
40,253,5
40,606,4
40,770,3
40,843,5
40,415,5
40,771,2
40,101,2
40,408,1
40,828,1
40,429,3
40,548,2
40,494,5
40,474,4
40,258,4
40,784,4
40,516,3
40,45,4
40,618,5
40,905,5
40,369,5
40,776,4
40,130,1
40,322,1
40,709,1
40,480,1
40,958,1
40,698,5
40,685,2
40,787,4
40,602,2
40,541,2
40,563,5
40,817,1
40,264,3
40,328,5
40,906,2
40,772,4
40,76,5
40,255,2
40,233,1
40,192,1
40,741,4
41,386,2
41,406,5
41,966,2
41,174,1
41,887,4
41,812,4
41,906,4
41,592,4
41,21,5
41,241,3
41,210,4
41,291,1
41,987,4
41,48,5
41,592,3
41,91,1
41,992,4
41,550,3
41,422,4
41,404,1
41,904,1
41,724,5
41,17,5
41,39,5
41,235,2
41,28,4
41,288,5
41,330,4
41,342,5
41,541,1
41,281,5
41,420,4
41,995,1
41,901,4
41,380,4
41,767,2
41,715,4
41,729,2
41,177,2
41,230,3
41,508,2
41,504,1
41,300,2
41,285,2
41,901,1
41,97,5
41,701,4
41,239,1
41,434,4
41,418,5
41,184,2
42,719,5
42,961,5
42,523,1
42,222,1
42,585,3
42,622,4
42,151,1
42,760,5
42,251,3
42,753,5
42,818,3
42,837,5
42,71,1
42,77,2
42,134,4
42,634,4
42,861,2
42,747,3
42,646,5
42,830,4
42,760,2
42,617,4
42,441,4
42,302,1
42,496,2
42,16,4
43,299,4
43,223,3
43,400,1
43,232,5
43,498,1
43,274,5
43,708,5
43,541,1
43,93,4
43,901,5
43,229,3
43,866,1
43,989,2
43,692,3
43,240,4
43,94,1
43,650,1
43,13,2
43,409,1
43,415,5
43,484,2
43,407,2
43,969,1
43,800,1
43,209,4
43,870,4
43,607,4
43,225,1
43,495,5
43,594,5
43,969,3
43,880,3
43,369,3
43,989,1
43,925,2
44,739,1
44,886,1
44,313,5
44,2,3
44,636,1
44,22,4
44,258,3
44,712,2
44,520,4
44,384,4
44,212,3
44,400,4
44,338,1
44,231,3
44,588,4
44,323,1
44,187,3
44,316,2
44,712,1
44,983,2
44,337,5
44,406,4
44,700,5
44,498,1
44,257,3
44,979,5
44,561,3
44,281,3
44,372,4
44,687,5
44,869,3
44,215,3
44,559,1
44,344,1
44,628,1
44,738,4
44,603,1
44,524,4
44,196,5
44,519,1
44,105,4
45,211,2
45,790,4
45,496,3
45,100,5
46,1,5
46,519,2
46,798,3
46,551,4
46,765,3
46,836,2
46,367,5
46,145,1
46,918,1
46,401,1
46,468,5
46,895,5
47,239,4
47,131,1
47,638,1
47,416,1
47,72,5
47,894,4
47,737,4
47,516,5
47,37,3
47,712,3
47,193,4
48,699,1
48,187,2
48,241,5
48,524,3
48,776,5
48,525,4
48,83,1
48,928,3
48,145,5
48,271,4
48,626,2
48,993,1
48,95,4
48,218,3
48,108,3
48,928,3
48,6,2
48,768,1
48,950,2
48,754,3
48,279,4
48,522,4
48,757,3
48,574,2
48,652,1
48,176,1
48,863,1
48,195,4
48,533,5
48,143,2
49,46,1
49,319,1
49,363,3
49,803,1
49,469,3
49,835,5
49,83,4
49,155,3
49,913,5
49,471,3
49,211,4
49,326,1
49,510,1
49,549,4
49,888,4
49,275,2
49,274,2
49,67,5
49,509,3
49,878,1
49,353,4
49,473,3
49,158,2
49,473,3
49,686,5
49,333,3
49,429,1
49,446,1
49,831,3
49,21,4
49,18,5
49,584,4
49,989,5
49,719,5
50,111,1
50,307,3
50,212,2
50,118,5
50,348,5
50,829,2
50,202,2
50,693,5
50,780,1
50,311,1
50,292,3
50,666,2
50,690,5
50,453,2
50,744,1
50,213,4
50,36,4
50,451,4
50,306,4
50,487,4
50,955,4
50,243,4
50,297,5
50,587,3
50,387,5
50,98,4
50,863,5
50,338,3
50,225,1
50,806,3
50,460,5
50,751,1
50,694,4
50,939,1
50,847,4
50,278,3
50,861,2
50,937,5
50,164,4
51,948,3
51,646,5
51,714,5
51,390,5
51,185,3
51,4,5
51,516,4
51,321,3
51,140,2
51,76,5
51,318,2
51,888,3
51,718,2
52,848,2
52,250,2
52,716,3
52,245,3
52,435,3
52,920,5
52,1000,5
52,280,1
52,918,3
52,793,2
52,894,5
52,601,4
52,339,1
52,940,3
52,949,1
52,951,3
52,795,4
52,598,1
52,535,4
52,388,4
52,358,1
52,926,3
52,242,5
52,129,4
52,934,3
52,97,5
52,828,1
52,210,2
53,163,1
53,423,5
53,68,5
53,716,5
53,281,2
53,655,1
53,447,1
53,128,5
53,954,5
53,478,1
53,817,5
53,555,5
53,726,2
53,947,5
53,80,2
53,598,2
53,15,1
53,649,5
53,745,3
53,603,3
53,20,5
53,860,4
53,151,2
53,257,4
53,838,4
53,496,3
53,991,1
53,232,4
53,829,3
53,191,1
54,453,5
54,971,3
54,860,1
54,113,3
54,930,5
54,587,2
54,809,1
54,219,2
54,556,2
54,797,4
54,686,1
54,224,1
54,384,1
54,251,5
54,507,4
54,964,5
54,824,2
54,590,3
54,656,1
54,515,3
54,279,3
54,642,4
54,932,2
54,319,5
54,307,3
54,136,5
54,690,5
54,801,1
54,752,3
54,182,3
54,124,2
54,333,3
54,503,5
54,2,4
54,995,5
54,667,4
54,827,5
54,649,3
54,349,2
54,188,2
54,432,4
54,705,2
54,39,3
55,374,4
55,736,1
55,304,1
55,989,1
55,731,4
55,140,2
55,315,1
55,189,1
55,769,2
55,941,5
55,133,5
55,878,5
55,511,2
55,270,2
55,430,3
55,826,2
55,922,3
55,52,4
55,507,4
55,95,3
55,568,5
55,17,1
55,977,5
55,342,2
55,447,5
55,253,1
55,787,1
55,973,1
55,145,3
55,737,4
55,353,1
55,235,3
56,71,3
56,374,5
56,565,3
56,434,5
56,999,5
56,942,4
56,768,5
56,600,3
56,143,3
56,472,4
56,290,2
56,43,3
56,428,1
56,269,2
56,464,5
56,481,3
56,268,1
56,893,4
56,861,4
56,186,1
56,429,2
56,313,5
56,29,3
56,250,5
56,267,3
56,866,1
56,27,3
56,489,5
56,519,2
56,12,2
56,574,3
56,596,5
56,67,1
56,104,2
56,853,2
56,417,1
56,358,1
57,508,2
57,536,3
57,848,3
57,633,1
57,250,4
57,705,5
57,325,3
57,856,1
57,800,2
57,54,1
57,508,2
57,927,2
57,917,5
57,482,5
57,582,2
57,133,3
57,299,2
57,270,5
57,319,4
57,150,2
57,736,4
57,64,4
57,10,1
57,568,2
57,672,3
57,103,3
57,424,3
57,410,5
57,221,2
57,35,2
57,439,2
57,626,5
57,885,1
57,880,3
57,241,2
57,756,5
58,29,1
58,55,2
58,316,2
58,638,2
58,207,1
58,583,1
58,873,5
58,833,3
58,236,1
58,814,2
58,802,2
58,954,3
58,635,3
58,544,5
58,902,4
58,778,3
58,240,5
58,209,3
58,364,2
58,118,4
58,981,3
58,498,5
58,83,2
58,466,3
58,125,4
58,893,4
58,416,5
59,175,2
59,92,2
59,545,2
59,821,3
59,904,5
59,790,5
59,496,2
59,243,3
59,22,2
59,571,2
59,201,3
59,696,1
59,501,4
59,828,2
59,327,4
59,403,1
59,346,4
59,827,2
59,238,4
59,220,1
59,856,1
59,518,2
59,701,3
59,136,1
59,629,4
59,900,4
59,938,5
59,92,5
59,317,2
59,283,1
59,660,2
59,79,4
59,416,1
59,26,1
59,980,1
59,720,4
59,587,4
59,574,1
59,347,2
59,798,2
59,304,5
59,901,3
59,905,2
59,423,5
59,827,1
59,654,4
59,902,4
59,823,2
59,782,1
59,620,2
60,516,5
60,264,5
60,465,2
60,164,1
60,911,2
61,438,1
61,797,1
61,577,3
61,668,3
61,30,3
61,24,2
61,177,4
61,318,2
61,32,1
61,352,1
61,717,5
61,394,4
61,83,2
61,986,2
61,534,5
61,721,5
61,930,4
61,484,2
61,370,4
61,567,2
61,779,2
61,637,5
61,490,3
61,726,2
61,402,1
61,310,3
61,915,2
61,68,2
61,528,1
61,69,3
61,911,4
61,24,2
61,280,4
61,690,4
61,125,5
61,697,5
61,678,2
61,868,3
61,30,2
62,868,3
62,415,4
62,834,3
62,19,5
62,524,5
62,425,5
62,69,1
62,45,5
62,874,5
62,865,2
62,59,5
62,584,4
62,792,2
62,95,3
62,983,4
62,662,5
62,431,1
62,144,5
62,136,4
62,12,1
62,897,1
62,697,3
62,766,2
62,28,1
62,151,4
62,129,3
62,605,4
62,146,2
62,388,2
62,643,5
63,23,2
63,423,2
63,934,4
63,898,3
63,514,3
63,988,2
63,221,5
63,548,4
63,556,1
63,639,1
63,124,4
63,613,1
63,304,4
63,122,5
63,344,2
63,443,3
63,988,4
63,684,1
63,136,3
63,358,2
63,606,5
63,299,3
63,831,2
63,107,4
63,189,4
63,130,3
63,697,3
63,507,1
63,36,2
63,932,4
63,196,4
63,610,3
63,556,3
63,368,1
63,890,2
63,959,3
63,607,3
63,426,1
63,506,1
63,785,3
63,493,3
63,408,4
63,955,1
63,215,5
63,997,3
63,193,4
63,295,5
63,827,2
63,109,2
64,568,5
64,610,1
64,333,2
64,403,5
64,940,3
64,453,5
64,24,4
64,515,4
64,53,4
64,561,5
64,609,5
64,90,5
64,160,3
64,486,4
64,66,2
64,230,5
64,515,5
64,995,3
64,906,2
64,323,5
64,875,2
64,621,1
64,849,2
64,680,3
64,503,5
64,763,3
64,957,2
64,618,2
64,903,5
64,403,5
64,88,5
64,637,3
64,769,4
64,737,5
64,783,1
64,639,3
64,899,3
64,265,4
65,940,2
65,656,1
65,962,1
65,349,5
65,889,2
65,123,5
65,91,5
65,609,5
65,728,3
65,709,1
65,68,3
65,347,4
65,634,2
65,184,5
65,377,2
65,1,1
65,213,3
65,514,5
65,547,1
65,144,5
65,874,2
65,669,3
65,121,1
65,742,4
65,208,4
65,972,4
65,162,4
65,648,1
65,255,5
65,198,2
65,822,4
65,174,3
65,819,1
65,885,4
65,743,2
65,812,1
65,202,3
65,557,5
65,302,1
65,448,2
65,32,5
65,816,3
65,981,3
65,642,1
65,56,4
65,520,4
65,368,4
65,810,4
65,45,4
66,766,3
66,299,2
66,546,2
66,920,3
66,568,1
66,154,2
66,556,5
66,198,2
66,496,2
66,712,3
66,157,4
66,894,2
66,435,1
66,658,3
66,702,3
66,584,1
66,124,1
66,376,1
66,599,1
66,123,2
66,566,5
66,557,2
66,452,3
66,852,4
66,916,1
66,241,1
67,887,5
67,634,3
67,453,5
67,174,5
67,672,3
67,130,4
67,71,5
67,164,2
67,446,2
67,97,3
67,359,5
67,671,4
67,889,1
67,241,3
67,875,4
67,876,1
67,33,3
67,378,4
67,511,2
67,401,3
67,843,3
68,844,5
68,370,4
68,600,3
68,90,2
68,739,3
68,421,1
68,445,2
68,960,4
68,382,3
68,304,3
68,655,3
68,581,3
68,47,3
69,39,4
69,777,2
69,418,5
69,846,1
69,258,3
69,372,3
69,280,2
69,820,2
69,587,1
69,159,4
69,469,5
69,931,4
69,379,3
69,471,5
69,289,5
69,821,2
69,810,5
69,766,5
70,197,3
70,314,5
70,634,1
70,255,4
70,812,3
70,793,1
70,320,2
70,183,3
70,575,4
70,989,5
70,57,3
70,770,3
70,352,4
70,495,5
70,495,3
70,769,4
70,162,1
70,332,3
71,93,1
71,234,3
71,241,4
71,621,3
71,757,1
71,389,5
71,979,1
71,24,3
71,190,5
71,470,3
72,845,3
72,836,1
72,66,1
72,737,3
72,436,2
72,853,3
72,480,4
72,663,2
72,983,1
72,580,3
72,173,2
72,919,5
72,889,5
72,253,2
72,901,3
72,363,5
72,587,4
72,603,1
72,630,4
72,29,3
72,281,4
72,118,4
72,966,5
72,205,5
72,741,2
72,60,5
72,135,3
72,167,5
72,445,5
72,345,4
73,35,2
73,445,4
73,734,4
73,935,2
73,450,4
73,870,1
73,487,3
73,823,3
73,43,5
73,99,2
73,311,3
73,233,1
73,177,1
73,168,5
73,201,5
73,79,5
73,364,5
73,718,4
73,467,3
73,371,4
73,183,2
73,747,4
73,501,1
74,882,4
74,182,3
74,856,1
74,462,1
74,805,3
74,328,2
74,467,1
74,307,2
74,222,5
74,736,1
74,278,5
74,808,3
74,538,3
74,139,4
74,292,4
74,139,1
74,916,4
74,615,1
74,163,2
74,964,1
74,479,2
74,298,4
74,8,4
74,608,4
74,604,5
74,836,1
74,213,1
74,313,5
74,453,2
74,606,4
74,62,2
74,207,5
75,535,5
75,501,2
75,38,5
75,876,4
75,329,3
75,592,2
75,249,2
75,272,5
75,142,5
75,600,4
75,882,5
75,764,1
76,862,4
76,366,4
76,419,1
76,927,4
76,102,1
76,600,5
76,8,3
76,240,3
76,939,3
76,432,5
76,252,3
76,571,4
76,139,3
76,678,2
76,135,1
76,385,1
76,718,5
76,828,5
76,773,2
76,997,1
76,561,4
76,255,2
76,589,1
76,321,4
76,421,3
76,994,1
76,68,5
76,313,4
76,29,2
76,628,3
76,473,1
76,267,3
76,312,5
76,114,5
76,120,2
76,412,1
76,949,3
76,561,4
76,90,3
76,466,2
76,757,3
76,295,2
76,471,5
76,84,4
76,645,2
76,735,4
77,248,2
77,439,1
77,903,5
77,166,2
77,945,5
77,232,4
77,459,3
77,593,5
77,643,5
77,677,5
77,188,3
77,167,4
77,866,2
77,196,2
77,566,1
77,563,5
77,940,5
77,434,2
77,813,1
77,460,4
77,769,4
77,437,1
77,630,4
77,409,1
77,97,2
77,597,2
77,460,4
77,666,3
78,507,3
78,784,4
78,516,5
78,856,4
78,346,4
78,841,2
78,257,3
78,764,3
78,989,3
79,691,5
79,592,1
79,486,2
79,418,3
79,974,3
79,651,4
80,788,2
80,858,5
80,534,2
80,432,3
80,612,5
80,25,2
80,412,4
80,868,3
80,724,3
80,333,1
80,920,2
80,673,5
80,271,3
80,669,2
80,340,5
80,630,5
80,102,1
80,915,1
80,452,5
80,761,2
80,256,2
80,755,5
80,916,5
80,713,3
80,756,1
80,98,5
80,141,4
80,335,4
80,383,5
80,586,1
80,945,4
80,558,3
80,354,4
80,946,2
80,550,4
80,956,1
80,87,1
80,154,4
80,722,3
80,582,2
80,470,1
80,664,3
80,87,4
80,957,2
80,318,1
80,184,1
80,957,3
80,322,2
81,833,4
81,194,1
81,7,3
81,266,5
81,589,1
81,357,5
81,264,1
81,703,5
81,578,1
81,966,5
81,262,2
81,764,2
81,314,4
81,418,4
81,349,2
81,814,3
81,738,2
81,471,1
81,774,5
81,323,5
81,424,3
81,257,1
81,228,5
81,151,2
81,560,4
81,7,1
81,767,4
81,794,3
81,688,3
81,781,4
81,658,5
81,467,4
81,383,4
81,699,3
81,20,3
81,189,1
81,362,3
81,470,5
81,312,2
81,245,3
81,691,4
81,209,3
81,16,4
81,686,3
81,85,5
81,834,5
81,88,4
81,752,2
82,746,3
82,997,1
82,352,2
82,232,2
82,28,2
82,664,3
82,5,1
82,838,2
82,315,3
82,344,3
82,616,2
82,869,5
82,808,3
82,274,2
82,847,4
82,36,2
82,422,2
82,996,5
82,267,4
82,247,5
82,918,1
82,437,4
82,675,1
82,451,1
82,374,4
83,911,2
83,218,4
83,127,3
83,80,5
83,608,2
83,410,2
83,323,2
83,906,1
83,661,4
83,927,2
83,245,4
83,934,1
83,294,1
83,901,3
83,148,3
83,200,2
83,879,2
83,488,4
83,896,5
83,271,5
83,55,1
83,167,4
83,65,1
83,356,3
83,936,4
83,351,2
83,773,5
83,13,5
83,493,2
83,691,5
83,942,3
83,466,1
83,432,5
83,734,4
83,948,5
83,815,1
84,809,5
84,765,5
84,721,4
84,191,4
84,606,2
84,379,4
84,260,4
84,128,3
84,986,4
84,827,4
85,360,2
85,600,4
85,926,5
85,592,2
85,110,5
85,105,5
85,561,5
85,894,4
85,915,3
85,584,4
85,557,5
85,568,3
85,920,1
85,43,5
85,637,3
85,328,2
85,489,1
85,718,1
85,840,5
85,819,3
85,189,5
86,968,3
86,237,1
86,135,2
86,801,5
86,86,5
86,815,4
86,666,5
86,270,3
86,594,2
86,171,2
86,240,3
86,388,5
86,696,5
86,245,4
86,773,5
86,308,3
86,295,1
86,449,2
86,849,1
86,355,5
86,735,1
86,69,2
86,432,4
86,42,3
86,303,2
86,422,1
86,635,1
86,20,4
86,368,1
86,421,5
86,3,3
86,254,5
86,267,2
86,492,3
86,87,4
87,630,2
87,849,1
87,340,2
87,531,1
87,774,3
87,687,4
87,858,1
87,141,4
87,302,3
87,359,3
87,873,3
87,96,5
87,79,4
87,263,2
